data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7233893,706,SOM32056,32056,"21 September 2020",2020,1,Battles,"Armed clash","Leelkayse Clan Militia (Somalia)",,4,"Military Forces of Somalia (2017-) Puntland Police Force",,1,14,"Eastern Africa",Somalia,Nugaal,Garoowe,,Garowe,8.4064,48.4819,1,"Undisclosed Source","Local partner-Other","On 21 September 2020, Leelkayse clan militia and Puntland police officers clashed over a disputed piece of land near Naasahablood hotel in Garowe town (Garoowe, Nugaal). No fatalities and/or injuries reported.",0,1601324149,SOM
7713396,706,SOM32062,32062,"21 September 2020",2020,1,Battles,"Armed clash","Military Forces of Somalia (2017-)","Military Forces of the United States (2017-2021)",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,2,"Undisclosed Source","Local partner-Other","On 21 September 2020, government security forces supported by US troops clashed with Al Shabaab militants in Mooyilow village near Qoryooley town (Qoryooley, Lower Shabelle). No fatalities and/or injuries reported.",0,1614039933,SOM
7521247,706,SOM32059,32059,"21 September 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Police Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Mogadishu - Daynile",2.0581,45.3003,1,Caasimada,National,"On 21 September 2020, an IED by Al Shabaab militants targeting a police vehicle passing near Tabbouleh Weydow exploded in Mogadishu-Daynile district (Daynile, Banadir). No fatalities and/or injuries reported.",0,1618498053,SOM
7233768,706,SOM32063,32063,"21 September 2020",2020,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Tortoroow,2.2524,44.6905,1,"Radio Dalsan",National,"On 21 September 2020, government security forces (Danab) clashed with Al Shabaab militants in Tortoroow village (Afgooye, Lower Shabelle). Three Al Shabaab militants were killed.",3,1601324149,SOM
7233769,706,SOM32054,32054,"21 September 2020",2020,1,Battles,"Government regains territory","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Galgaduud,"Ceel Dheer",,Ceel-Lahelay,4.2333,47.7333,1,"Radio Dalsan",National,"On 21 September 2020, government security forces (Danab/SNA) retook Ceel-Lahelay village (Ceel Dheer, Galgaduud), from Al Shabaab militants during a clash. No fatalities and/or injuries reported.",0,1601324149,SOM
7233770,706,SOM32051,32051,"21 September 2020",2020,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Balow,1.7239,44.4262,1,"Radio Dalsan",National,"On 21 September 2020, government security forces conducted an operation and clashed with Al Shabaab militants in Balow village (Qoryooley, Lower Shabelle). Government soldiers claimed to have killed 20 militants.",20,1601324149,SOM
7233772,706,SOM32053,32053,"21 September 2020",2020,1,Battles,"Government regains territory","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Galgaduud,Dhuusamarreeb,,Bulacle,5.3329,46.4768,1,"Radio Dalsan",National,"On 21 September 2020, government security forces (Danab/SNA) retook Bulacle village (Dhuusamarreeb, Galgaduud), from Al Shabaab militants during a clash. No fatalities and/or injuries reported.",0,1601324149,SOM
7749403,706,SOM32045,32045,"19 September 2020",2020,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-) (Kenya)",,8,28,"Eastern Africa",Somalia,"Lower Juba",Badhaadhe,,Koday,-1.0351,41.9748,1,"Somali Memo",National,"On 19 September 2020, Al Shabaab militants launched an attack against the AMISOM KDF troops base in Kudhaa village (Kismaayo, Lower Juba). Fatalities were not reported.",0,1615915443,SOM
7233874,706,SOM32048,32048,"19 September 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Al Shabaab",,2,"Civilians (Somalia)","Aid Workers (Somalia)",7,27,"Eastern Africa",Somalia,Bay,"Qansax Dheere",,"Buulo Fur",2.9017,43.0759,1,"Undisclosed Source","Local partner-Other","On 19 September 2020, Al Shabaab militants abducted a civilian working with a local NGO at Buulo Fur village (Qansax Dheer, Bay).",0,1601324149,SOM
7233875,706,SOM32049,32049,"19 September 2020",2020,1,"Explosions/Remote violence",Grenade,"Al Shabaab",,2,"Military Forces of Somalia (2017-) National Intelligence and Security Agency",,1,12,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,"Hawo Tako",4.75,45.2,1,"Undisclosed Source","Local partner-Other","On 19 September 2020, suspected Al Shabaab militants threw a hand grenade at the IFTIN Rehabilitation building which accommodates NISA personnel in Cell-Jaale neighborhood of Hawa Tako village (Belet Weyne, Hiraan). No fatalities and/or injuries reported.",0,1601324149,SOM
7228008,706,SOM32046,32046,"19 September 2020",2020,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Galgaduud,Dhuusamarreeb,,"Mareer Gur",5.7505,46.5131,1,"Radio Dalsan",National,"On 19 September 2020, government security forces clashed with Al Shabaab militants during an operation in Mareer Gur village (Dhuusamarreeb, Galgaduud). Fatalities were not reported.",0,1600717737,SOM
7228013,706,SOM32044,32044,"19 September 2020",2020,1,"Strategic developments",Arrests,"Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Middle Shabelle",Cadale,,Cadale,2.7603,46.3222,1,"Radio Kulmiye",National,"On 19 September 2020, government security forces conducted an operation and arrested 40 suspected Al Shabaab militants in Cadale town (Cadale, Middle Shabelle).",0,1600717737,SOM
7527811,706,SOM32050,32050,"19 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)","Taxi Drivers (Somalia)",7,37,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Mogadishu - Dharkenley",2.0095,45.25,1,"Undisclosed Source","Local partner-Other","On 19 September 2020, unknown gunmen shot and killed a Tuktuk driver at the Saldhiga Galbeed village in Mogadishu-Dharkenley district (Dharkenley, Banadir).",1,1618498101,SOM
7528872,706,SOM32047,32047,"19 September 2020",2020,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Hodan,,"Mogadishu - Hodan",2.0333,45.35,1,"Undisclosed Source","Local partner-Other","On 19 September 2020, two government groups of soldiers exchanged gunfire at a checkpoint near Ex-Control Afgoye Mogadishu-Hodan district (Hodan, Banadir). Fatalities were not reported.",0,1611019338,SOM
7228119,706,SOM32042,32042,"18 September 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Awdheegle,1.9833,44.8333,1,"Undisclosed Source","Local partner-Other","On 18 September 2020, an IED by Al Shabaab militants detonated targeting a truck carrying supplies for government security forces in Awdheegle village (Afgooye, Lower Shabelle). No fatalities reported.",0,1600717737,SOM
7228120,706,SOM32043,32043,"18 September 2020",2020,1,"Explosions/Remote violence",Grenade,"Al Shabaab",,2,"Macawiisley Clan Militia (Somalia)",,4,24,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,"Belet Weyne",4.736,45.2043,1,"Undisclosed Source","Local partner-Other","On 18 September 2020, Al Shabaab militants threw a hand grenade at a tea-shop in the livestock market Hawlwadag village (Belet Weyne, Hiraan). The assailants were targeting the Macawisley clan militias who were at the tea-shop. No fatalities reported.",0,1600717737,SOM
7533726,706,SOM32040,32040,"17 September 2020",2020,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Yaqshid",2.0678,45.35,1,"Undisclosed Source","Local partner-Other","On 17 September 2020, two groups of the government security forces engaged in an exchange of gunfire at Miisaanka-Dhuxusha neighborhood in Mogadishu-Yaqshid district (Yaqshid, Banadir). Fatalities were not reported.",0,1618498176,SOM
7227811,706,SOM32037,32037,"17 September 2020",2020,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-) (Djibouti)",,8,28,"Eastern Africa",Somalia,Galgaduud,Dhuusamarreeb,,Dhuusamarreeb,5.5376,46.3867,1,Caasimada,National,"On 17 September 2020, Al Shabaab militants attacked AMISOM Djibouti troops in Dhuusamarreeb town (Dhuusamarreeb, Galgaduud). Fatalities were not reported.",0,1600717737,SOM
7577273,706,SOM32038,32038,"17 September 2020",2020,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)",,7,27,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Jowhar,2.7797,45.5042,1,Caasimada,National,"On 17 September 2020, Al Shabaab militants shot and killed the deputy minister of endowment and religious affairs for Hirshabelle regional administration at Horseed village in Jowhar town (Jowhar, Middle Shabelle).",1,1611613346,SOM
7228093,706,SOM32036,32036,"17 September 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Undisclosed Source","Local partner-Other","On 17 September 2020, an IED by unknown group targeting government security forces (SNA) detonated near Ali Biri hospital in Afgooye town (Afgooye, Lower Shabelle). Fatalities were not reported.",0,1600717737,SOM
7228122,706,SOM32035,32035,"17 September 2020",2020,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Bakool,Xudur,,Abal,3.9435,43.9418,2,"Undisclosed Source","Local partner-Other","On 17 September 2020, government security forces (SNA) carried out an operation against an Al Shabaab checkpoint near Abal Village (Xudur, Bakool). Fatalities were not reported.",0,1600717737,SOM
7529966,706,SOM32039,32039,"17 September 2020",2020,1,"Explosions/Remote violence",Grenade,"Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,Banadir,Hodan,,"Mogadishu - Hodan",2.0333,45.35,1,"Undisclosed Source","Local partner-Other","On 17 September 2020, an unidentified group threw a hand grenade at a government security post (assume military) near a mosque in Mogadishu-Hodan district (Hodan, Banadir). Fatalities were not reported.",0,1611019341,SOM
7228144,706,SOM32041,32041,"17 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)","Muslim Group (Somalia)",7,37,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,"Raga Ceel",2.6557,46.0091,1,VOA,International,"On 17 September 2020, unknown gunmen opened fire on scholars (Mullah) reciting the Quran in a quranic center in Raga Ceel village (Cadale, Middle Shabelle). Six people were killed in the attack.",6,1618498189,SOM
7228015,706,SOM32032,32032,"16 September 2020",2020,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Maxaas,4.3934,46.0882,1,"Radio Kulmiye",National,"On 16 September 2020, government security forces clashed with Al Shabaab militants in Maxaas town (Bulo Burto, Hiraan). Two militants were killed.",2,1600717737,SOM
7526841,706,SOM32033,32033,"16 September 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Mogadishu - Daynile",2.0581,45.3003,1,"Somali Memo",National,"On 16 September 2020, a remote controlled IED targeting a SNA battlewagon heading from Afgoye to Mogadishu detonated near Tabeelaha Sheik Ibrahin in Mogadishu-Daynile district (Daynile, Banadir). Seven soldiers were reportedly killed.",7,1618498214,SOM
7525822,706,SOM32034,32034,"16 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Somalia)","Military Forces of Somalia (2017-)",6,,,0,60,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Wardhigley",2.0549,45.33,1,"Radio Kulmiye",National,"On 16 September 2020, 90 government security forces protested and briefly blocked the Main Street of Villa Somalia in Mogadishu-Wardhigley (Wardhigley, Banadir). The soldiers were demanding for their salary for the last three months, they were stationed in the newly open Daynile airport. [size= 90]",0,1618498214,SOM
7228111,706,SOM32030,32030,"16 September 2020",2020,1,Battles,"Armed clash","Reer-Noor Sub-Clan Militia (Somalia)",,4,"Police Forces of Somaliland (2010-)",,1,14,"Eastern Africa",Somalia,Awdal,Borama,,Borama,9.9387,43.1839,1,"Undisclosed Source","Local partner-Other","On 16 September 2020, an armed clash took place between gunmen from the Reer Noor sub-clan of the Samaroon clan and the Somaliland police in Borama town (Borama, Awdal). Fatalities were not reported.",0,1600717737,SOM
7228115,706,SOM32031,32031,"16 September 2020",2020,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Cumar Beerre",2.1989,45.0548,1,"Undisclosed Source","Local partner-Other","On 16 September 2020, Al Shabaab militants carried out an attack against a government security forces (SNA) checkpoint at Cumar Beerre village (Afgooye, Lower Shabelle). Fatalities were not reported.",0,1600717737,SOM
7227813,706,SOM32028,32028,"15 September 2020",2020,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-) (Kenya)",,8,28,"Eastern Africa",Somalia,"Lower Juba",Badhaadhe,,Kolbiyow,-1.1369,41.2174,1,Calamada,National,"On 15 September 2020, Al Shabaab militants launched an attack against the AMISOM KDF forward operation base in Kolbiyow village (Badhaadhe, Lower Juba). Fatalities were not reported.",0,1600717737,SOM
